@RELATION images

@ATTRIBUTE left_quad_std NUMERIC
@ATTRIBUTE left_quad_mean NUMERIC
@ATTRIBUTE right_quad_std NUMERIC
@ATTRIBUTE right_quad_mean NUMERIC
@ATTRIBUTE low_left_quad_std NUMERIC
@ATTRIBUTE low_left_quad_mean NUMERIC
@ATTRIBUTE low_right_quad_std NUMERIC
@ATTRIBUTE low_right_quad_mean NUMERIC
@ATTRIBUTE cent_vert_strip_std NUMERIC
@ATTRIBUTE cent_vert_strip_mean NUMERIC
@ATTRIBUTE cent_hor_strip_std NUMERIC
@ATTRIBUTE cent_hor_strip_mean NUMERIC
@ATTRIBUTE cent_box_std NUMERIC
@ATTRIBUTE cent_box_mean NUMERIC
@ATTRIBUTE left_right_top_mean_dif NUMERIC
@ATTRIBUTE global_min NUMERIC
@ATTRIBUTE global_max NUMERIC
@ATTRIBUTE global_std NUMERIC
@ATTRIBUTE global_mean NUMERIC
@ATTRIBUTE eye_dif_val NUMERIC
@ATTRIBUTE class {0,1}

@DATA
72.5306235877,117.555555556,70.7150643941,108.50617284,44.0501889147,133.975308642,48.2700672295,123.024691358,79.4496652446,162.526315789,22.487546569,213.684210526,75.8448890033,148.185185185,9.04938271605,4,249,64.4287974642,127.498614958,47.5238095238,1
72.062503565,117.395061728,74.9980724235,116.827160494,42.7740667872,124.308641975,50.6808995002,134.197530864,79.4534306712,156.315789474,25.8171709486,206.0,73.3958103566,150.234567901,0.567901234568,4,249,64.5548047058,128.936288089,47.5476190476,1
75.385200915,124.901234568,75.2792515003,115.185185185,44.5320741056,132.074074074,56.9553072713,137.283950617,79.7603404667,161.842105263,24.7241848917,210.631578947,77.2107510403,144.135802469,9.71604938272,3,252,67.0847289835,133.221606648,46.7142857143,1
73.960241753,124.135802469,73.0556658686,109.592592593,44.4242786898,135.197530864,51.8829271961,128.62962963,79.3879984231,163.421052632,23.0264210524,212.315789474,77.0758172413,142.901234568,14.5432098765,2,250,65.6856834015,130.725761773,45.2142857143,1
73.5575406178,123.679012346,74.8628578987,119.50617284,41.8033150214,124.962962963,54.3028757684,140.012345679,78.4900085389,158.052631579,26.6781369606,204.526315789,74.6506837522,144.938271605,4.17283950617,4,252,65.0964658436,132.412742382,45.619047619,1
52.2552590828,144.827160494,54.5018845397,124.703703704,26.818997923,182.975308642,27.2673599075,162.814814815,42.71966209,189.368421053,19.3578346354,167.894736842,44.0857162063,149.172839506,20.1234567901,49,248,46.9545920158,156.307479224,55.9523809524,1
49.3020421283,143.222222222,51.0326767416,119.24691358,29.9716575969,179.345679012,28.0335386046,160.518518519,44.2378361766,187.473684211,13.778219594,170.947368421,43.5023645704,148.160493827,23.975308642,50,247,46.2468235293,153.454293629,55.1666666667,1
46.8517493777,143.888888889,49.6874302565,143.456790123,25.3995296669,158.271604938,52.4509046032,137.296296296,25.1212020462,186.368421053,28.793081656,182.894736842,39.6040107955,160.061728395,0.432098765432,10,232,45.5231126787,149.653739612,32.0952380952,1
48.1763861481,139.456790123,52.3648433356,125.481481481,29.3849620472,177.592592593,30.2131784661,158.419753086,43.165596232,186.315789474,29.6139519413,171.526315789,42.8537173568,149.419753086,13.975308642,51,247,45.8475235027,153.113573407,55.2857142857,1
47.7904503562,141.456790123,51.0702198207,122.740740741,27.4551191871,184.716049383,27.1038466509,166.456790123,43.3442063211,188.263157895,17.9017014311,168.947368421,42.8983478912,150.580246914,18.7160493827,52,247,45.9373896441,156.315789474,57.1666666667,1
46.1156475531,140.296296296,46.8881217472,117.530864198,28.2830102608,181.481481481,27.2646990904,164.283950617,44.7263764848,186.157894737,12.5543692938,172.421052632,42.142911577,149.728395062,22.7654320988,58,246,45.0544931372,153.745152355,56.7619047619,1
43.9576773356,135.716049383,50.973058623,124.283950617,29.0635639308,178.975308642,28.6232857286,161.938271605,43.6824349671,184.947368421,26.5575213275,173.526315789,41.6379141765,150.987654321,11.4320987654,55,246,44.922681338,153.138504155,56.3333333333,1
45.4283076786,144.148148148,49.3376460998,163.283950617,28.8735054536,139.728395062,25.2633741504,156.691358025,39.7248151894,187.210526316,24.2974412433,201.947368421,41.1595643729,162.62962963,19.1358024691,67,235,41.2909317596,155.346260388,48.2857142857,1
44.0857473216,141.049382716,49.597170148,157.814814815,27.8064104831,136.839506173,26.0226649011,151.864197531,41.7793305999,183.526315789,22.4430334557,199.315789474,40.4788590222,162.172839506,16.7654320988,61,234,40.895826904,151.360110803,50.9047619048,1
44.5063800273,139.50617284,46.2540976406,158.12345679,27.1267467112,133.061728395,29.934257081,154.802469136,38.0284920157,186.210526316,25.5339652131,201.263157895,40.1162728611,162.234567901,18.6172839506,68,233,41.2331750223,151.138504155,46.5952380952,1
46.3483887998,145.728395062,50.2196759372,163.308641975,27.8783911732,133.827160494,28.9665622468,156.0,36.6510081566,190.421052632,23.6455825347,204.789473684,41.1964672057,164.24691358,17.5802469136,63,236,42.7842933852,154.559556787,50.7619047619,1
44.9168447086,142.604938272,49.9775258133,158.222222222,28.8054350153,131.555555556,29.4835183448,151.135802469,37.3521091158,188.368421053,22.8290042469,203.684210526,40.521734587,163.703703704,15.6172839506,57,235,42.5859763404,150.950138504,50.3571428571,1
45.1053636185,141.111111111,46.7155273638,157.827160494,28.7914786967,128.962962963,33.3190001191,154.358024691,35.3975444005,189.526315789,24.4670619224,202.684210526,39.8062523093,164.074074074,16.7160493827,60,235,42.7508105359,150.675900277,49.4761904762,1
31.0912537059,131.975308642,33.6182247117,130.987654321,18.8578620348,128.617283951,18.9518196426,125.037037037,21.7796825192,154.473684211,17.3503893639,149.263157895,21.6261412712,128.62962963,0.987654320988,58,194,26.9421253123,131.473684211,49.7857142857,1
66.7124968213,156.617283951,58.7123138913,166.222222222,70.3992619919,94.2345679012,75.2823997994,105.641975309,82.4406443073,166.473684211,24.5486683776,216.684210526,66.9088012507,155.950617284,9.6049382716,2,254,76.1358598015,136.750692521,46.5,1
62.8212518054,151.308641975,55.0438187116,162.172839506,69.9765392784,94.4444444444,72.362428011,102.444444444,82.6906594021,164.789473684,23.9755184462,216.736842105,65.4819004511,155.148148148,10.8641975309,6,253,73.6194452212,133.894736842,46.4761904762,1
62.5482444494,153.839506173,54.5797512411,163.296296296,66.2889390589,91.4567901235,74.527859006,107.234567901,83.4350146045,161.421052632,24.9481456685,216.894736842,65.4851078079,155.50617284,9.45679012346,6,254,73.3925261031,134.950138504,43.0952380952,1
63.1373185022,149.111111111,49.3532504685,117.098765432,51.5991195255,110.888888889,43.1083463257,88.0617283951,70.4782239802,155.368421053,31.2780400517,217.0,56.5053649834,141.395061728,32.012345679,26,251,61.0065780423,123.32132964,34.7619047619,1
59.0602703276,145.395061728,49.4994145813,115.074074074,54.479530141,113.074074074,37.2192841213,83.3086419753,68.0292832499,151.736842105,31.6530709017,214.368421053,55.9141267906,140.740740741,30.3209876543,32,249,59.6064688737,121.127423823,34.6904761905,1
62.4047758051,145.197530864,47.4143256269,115.827160494,47.0220967167,106.308641975,47.5721962347,90.8148148148,71.4005516867,153.526315789,29.0563498765,210.789473684,54.8469819975,141.135802469,29.3703703704,24,249,59.4109841904,121.324099723,35.0238095238,1
33.6283651255,185.148148148,39.4348275531,148.074074074,29.752113093,165.49382716,32.3826760424,135.679012346,27.7683332667,187.842105263,28.0923486986,188.631578947,36.9023022534,160.469135802,37.0740740741,62,245,38.8554918889,161.614958449,67.4047619048,1
32.3761942572,180.320987654,39.0031478452,142.703703704,32.1237746827,163.037037037,31.2308883794,134.197530864,27.7253047012,186.789473684,28.9074365726,187.789473684,36.1815647,160.074074074,37.6172839506,71,240,38.6610172936,158.343490305,68.1904761905,1
35.0340396668,180.543209877,38.1194066485,147.814814815,29.5792524411,159.864197531,33.4373183737,132.913580247,27.0904916316,186.0,26.9069392444,187.263157895,35.3701570674,160.62962963,32.7283950617,59,243,38.5583683391,158.470914127,67.1666666667,1
51.1615961081,83.8148148148,79.0061725984,153.444444444,38.4970777617,99.2716049383,41.6374053632,169.074074074,51.7008762926,159.421052632,46.3785460001,185.631578947,68.6739378467,121.62962963,69.6296296296,5,248,65.5985430653,130.988919668,64.3095238095,1
29.7176521748,129.49382716,33.1566281081,126.654320988,21.7390546244,124.864197531,20.2055962043,121.925925926,21.2177733473,154.263157895,17.8744467012,148.631578947,20.7406084652,128.111111111,2.83950617284,62,192,27.4030744982,128.360110803,49.7380952381,1
50.1495978783,82.5925925926,77.0648276085,149.444444444,32.6328081485,96.8395061728,38.1329147738,160.679012346,54.6896051237,157.315789474,42.4863673752,183.526315789,67.9392934865,120.925925926,66.8518518519,6,246,62.6067626134,127.166204986,62.9523809524,1
48.3181834573,81.0864197531,74.6048024139,148.555555556,32.2266067685,93.2962962963,36.6813704566,167.604938272,46.6242123206,156.842105263,49.6220061092,185.157894737,67.0209880068,120.802469136,67.4691358025,6,245,62.8718368779,127.448753463,58.4285714286,1
46.4166435785,136.703703704,52.2097729083,144.061728395,29.9864624234,151.814814815,29.4158076962,153.283950617,37.0168038506,176.421052632,16.7966491844,172.631578947,35.665147462,141.481481481,7.35802469136,64,239,41.0474826772,149.271468144,30.0238095238,1
44.1774939063,134.419753086,49.1851572958,137.592592593,29.9185654885,148.12345679,29.760241955,148.790123457,36.4897435595,175.842105263,16.3258033786,171.684210526,35.3590161251,140.75308642,3.17283950617,69,235,39.82760384,145.390581717,31.7380952381,1
43.2072168494,132.024691358,48.9517957917,142.234567901,30.1858441191,147.777777778,29.1189216634,148.802469136,38.1826779772,174.368421053,17.7083169029,169.315789474,34.7527816139,141.481481481,10.2098765432,64,238,39.4551270955,145.617728532,30.3333333333,1
47.9874653399,140.234567901,54.3827342666,148.271604938,29.7218010816,152.518518519,29.0639257799,155.679012346,37.6906786569,179.789473684,16.5735162366,172.947368421,35.6432175522,139.740740741,8.03703703704,64,240,41.8554168748,151.897506925,30.4761904762,1
46.5652336798,137.777777778,51.8453817245,141.790123457,31.2503936875,148.407407407,30.2218137227,152.0,37.2001399932,179.210526316,15.9587418189,172.052631579,35.4191484915,139.049382716,4.01234567901,62,239,41.3506860482,148.066481994,32.1666666667,1
45.8494119031,135.679012346,50.8529023777,145.209876543,30.9388085831,148.111111111,29.3168262154,150.827160494,38.8274112842,178.105263158,17.2052945533,169.368421053,34.5723277589,139.839506173,9.53086419753,61,240,40.6975203836,147.833795014,32.5238095238,1
41.072888471,134.925925926,46.1848172224,162.271604938,27.6889333659,128.802469136,26.9127081068,150.049382716,37.3041701159,160.368421053,17.5108988618,170.0,37.1600959742,144.938271605,27.3456790123,68,240,38.4355184498,146.163434903,40.0476190476,1
41.0840677746,131.975308642,44.09256105,156.283950617,27.831229779,127.12345679,28.7654532931,144.740740741,38.8409641824,159.894736842,18.1022029237,166.315789474,36.59363388,144.358024691,24.3086419753,40,240,37.8954773461,142.371191136,41.0,1
30.9350741749,127.691358025,31.2276037715,129.185185185,20.7708408863,124.679012346,20.9432864365,121.345679012,21.5818996697,150.894736842,16.5333541834,148.736842105,20.3875199041,128.580246914,1.49382716049,62,193,26.9919089343,128.180055402,48.5714285714,1
38.2054585691,131.814814815,43.3703545561,158.888888889,28.4725352119,124.135802469,26.8111824837,148.0,35.1945129191,159.368421053,17.8999992262,168.894736842,36.2947635521,144.456790123,27.0740740741,48,239,37.3100048755,143.088642659,38.7619047619,1
55.7040347814,168.543209877,57.212663178,174.913580247,41.8732492008,162.037037037,38.2806401123,173.888888889,42.0170127791,204.789473684,16.1092186405,227.578947368,45.6263660583,180.012345679,6.37037037037,32,247,49.9012097921,174.55401662,69.3333333333,1
52.6665740595,164.901234568,56.1886017771,171.432098765,42.2086434017,159.617283951,37.0220504659,170.098765432,41.8612667148,204.947368421,16.020416337,227.368421053,44.4673397818,179.037037037,6.53086419753,33,244,48.9798129463,171.559556787,69.4761904762,1
55.3934204744,164.839506173,54.4456034142,172.814814815,40.3845710668,158.666666667,39.4539585504,172.049382716,41.7413218542,202.368421053,16.1241719064,226.894736842,45.3529503805,179.456790123,7.97530864198,38,245,49.226388391,171.91966759,69.0,1
62.9280755439,157.604938272,64.9901144981,164.160493827,42.6025037672,157.802469136,38.7092539388,170.160493827,44.3833713964,201.894736842,20.5569272416,221.789473684,51.3906680447,182.24691358,6.55555555556,24,248,54.3897611262,167.43767313,95.8095238095,1
58.739596458,153.407407407,61.212934251,162.62962963,40.9371695633,155.333333333,37.2278418459,166.037037037,44.463187799,202.157894737,20.309652741,221.210526316,48.8657009482,181.913580247,9.22222222222,35,243,52.0224064022,164.656509695,90.5714285714,1
59.4686219309,155.567901235,63.0742806808,160.074074074,40.7981413816,154.592592593,38.6656378464,167.074074074,43.5793923191,198.684210526,19.6180989419,220.157894737,47.6553412544,182.925925926,4.50617283951,32,243,52.655898449,164.396121884,90.7857142857,1
45.4896542301,131.666666667,49.7627690238,140.012345679,29.6648453277,123.49382716,33.9665686433,120.024691358,40.9596112127,170.684210526,21.2454329458,167.0,34.7466235247,135.925925926,8.34567901235,44,240,42.1534592581,132.789473684,42.0238095238,1
46.4246155846,132.197530864,46.0147422087,135.567901235,29.9023100805,121.888888889,33.6025116821,118.790123457,41.866163226,168.473684211,19.4450714404,165.684210526,34.5865029315,134.654320988,3.37037037037,36,238,41.2529916127,131.088642659,40.3095238095,1
42.7054579034,126.50617284,49.5545590333,141.111111111,29.6117281313,121.901234568,34.6383409302,118.987654321,39.9700719064,169.842105263,22.8270627161,163.368421053,33.974173646,136.049382716,14.6049382716,35,238,41.6334752379,131.052631579,42.7380952381,1
33.8086278872,134.037037037,34.6393705628,130.87654321,19.9708292067,124.259259259,21.4329236912,119.987654321,22.8216012752,155.263157895,18.7261944909,145.473684211,23.4999343314,128.111111111,3.16049382716,44,200,29.0202385701,129.64265928,44.7380952381,1
48.2323195891,129.962962963,50.6776574607,136.814814815,54.3925790863,98.1234567901,57.2085151455,106.024691358,58.7728619984,160.473684211,15.6603492105,170.263157895,37.7346522185,136.814814815,6.85185185185,26,240,55.8611815551,122.501385042,39.119047619,1
48.2064256364,129.358024691,47.502422146,131.962962963,54.0671989541,98.8518518519,56.8298411836,102.543209877,58.5933448047,158.631578947,15.5056954955,167.315789474,37.8310727113,135.913580247,2.6049382716,25,237,54.7526075796,120.407202216,37.8571428571,1
45.4300824834,125.308641975,49.3162515688,136.864197531,53.3050365034,94.8271604938,56.7098117038,107.148148148,59.5769945747,156.947368421,15.2519014754,168.894736842,36.9933857993,136.395061728,11.5555555556,22,238,54.7086541582,120.72299169,39.5476190476,1
61.92537214,174.037037037,69.152621411,144.296296296,30.5693471805,193.691358025,40.5067617102,156.358024691,58.2639899147,182.789473684,14.495772619,221.368421053,61.3965897137,179.802469136,29.7407407407,17,245,56.1477749532,170.565096953,59.7142857143,1
57.68062688,169.209876543,66.4535642979,140.530864198,31.8481096471,192.716049383,40.1155661757,151.975308642,55.133883886,182.789473684,15.2240879262,219.736842105,60.7555111019,179.049382716,28.6790123457,18,244,54.7587006497,167.349030471,61.0476190476,1
59.626572526,170.172839506,65.3958110418,142.827160494,34.2885760449,186.851851852,39.9760139942,156.358024691,59.8291195465,180.947368421,14.0826606023,221.684210526,59.7116706792,180.469135802,27.3456790123,19,245,54.555952578,167.753462604,56.5952380952,1
58.3683518901,184.728395062,68.0703057837,156.037037037,40.6492275605,185.617283951,40.1138336038,149.938271605,59.8374992441,183.0,15.3975930774,220.578947368,64.934220406,171.938271605,28.6913580247,16,245,55.6531104078,172.315789474,57.1904761905,1
57.6913276426,179.790123457,66.1985784657,151.913580247,42.2341583013,185.679012346,40.3345444538,145.839506173,56.5224442465,183.052631579,16.5315110842,218.842105263,64.4845577821,170.839506173,27.8765432099,18,244,55.4773802519,169.288088643,58.4285714286,1
57.758852551,180.703703704,67.4699976225,153.50617284,39.9472140655,181.469135802,40.2140705197,151.296296296,61.6155986294,180.789473684,14.3169504173,220.842105263,63.1960126579,172.641975309,27.1975308642,19,245,54.9837325117,170.11634349,51.9047619048,1
50.323398578,93.6666666667,50.836945834,108.444444444,33.0074606024,95.7037037037,35.2887365112,128.62962963,39.7830682675,139.789473684,32.1524243775,155.105263158,44.7149109207,105.691358025,14.7777777778,10,204,46.1502533929,110.681440443,43.6428571429,1
32.9473954084,132.222222222,34.6142678456,126.975308642,21.9626055669,122.197530864,20.6881608656,118.888888889,22.4824954993,155.105263158,19.555305477,144.894736842,22.7037607663,127.654320988,5.24691358025,42,198,29.0746344204,127.612188366,45.380952381,1
51.2200395882,94.7037037037,49.8756142194,105.419753086,33.2899763751,95.2716049383,33.3139632792,123.790123457,40.2826578167,135.789473684,32.2767636805,156.0,44.275536377,104.530864198,10.7160493827,9,203,45.3995365233,108.889196676,42.380952381,1
48.4823853138,90.5679012346,50.3457456148,109.481481481,31.9563745838,93.0,34.5798524314,129.24691358,39.8180766032,138.684210526,31.8315336953,152.736842105,43.8192898514,105.765432099,18.9135802469,13,204,45.6623943561,109.567867036,43.4047619048,1
78.8968697059,143.333333333,71.3927827689,122.308641975,47.2694494735,121.283950617,46.2837448006,112.012345679,81.3710423762,157.736842105,24.2788509588,218.105263158,75.1710826239,132.271604938,21.024691358,2,250,66.7480710812,131.049861496,41.5476190476,1
